advertiser_id,advertiser_name,Creative_Type,creative_id,creative_name,raw OCR,Creative_Message,Size,CTA,joy_score,sorrow_score,surprise_score,label_score,label_detection,Assets,Background_Color,Product,# of products,Material,Person,Audience,Theme
5993807,David Yurman,IMAGE,106516190,Static_BAN_300x600_Eden-Wedding-Bands_Wedding_Product_Eden_Ring_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,300x600,SHOP WEDDING,NA,NA,NA,0.914313123,"Jewellery ,Bangle ,Fashion accessory ,Body jewelry",Women's Wedding Band,White,Ring,5,"Silver, Gold",N,Wedding,Product
5993807,David Yurman,IMAGE,106517138,Static_BAN_160x600_Eden-Wedding-Bands_Wedding_Product_Eden_Ring_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,160x600,SHOP WEDDING,NA,NA,NA,0.904194872,"Jewellery ,Fashion accessory ,Bangle",Women's Wedding Band,White,Ring,5,"Silver, Gold",N,Wedding,Product
5993807,David Yurman,IMAGE,106517144,Static_BAN_970x250_Delaunay-Engagement_Wedding_Product_Delaunay_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,970x250,DISCOVER WEDDING,NA,NA,NA,0.918239017,"White ,Lily ,Flower","Engagement Ring, Stone, Flower",Gray,Ring,2,"Gold, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554265,Static_BAN_300x250_Lanai-Engagement-Ring-&-Band_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x250,DISCOVER WEDDING,NA,NA,NA,0.890322844,"Jewellery ,Fashion accessory ,Diamond",Engagement Ring,White,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554427,Static_BAN_160x600_Lanai-Engagement-Ring-&-Band_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,160x600,DISCOVER WEDDING,NA,NA,NA,0.875645638,"Ring ,Diamond ,Jewellery","Engagement Ring, Stone, Flower",White,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554430,Static_BAN_300x250_Lanai-Engagement-Ring_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x250,DISCOVER WEDDING,NA,NA,NA,0.937317133,"Diamond ,Jewellery ,Fashion accessory",Engagement Ring,Pink,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554433,Static_BAN_300x600_Bands_Women's-Wedding_Product_NA_Ring_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,300x600,SHOP WEDDING,NA,NA,NA,0.852487862,Text,Women's Wedding Band,White,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554448,Static_NAT_1200x1200_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN SHOP N OW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.950501978,"Jewellery ,Fashion accessory ,Body jewelry","Necklace, Pendant",White,Necklace,4,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106554451,Static_NAT_1200x1200_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVID Y URMAN SHOP N OW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.936390425,"Jewellery ,Body jewelry ,Fashion accessory ,Turquoise ,Turquoise ,Aqua ,Gemstone","Ring, Turquoise, Diamond",Pink,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106554463,Static_BAN_160x600_Pave-Diamond-Bands_Men's-Bands_Product_NA_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,160x600,SHOP NOW,NA,NA,NA,0.952898026,"Tire ,Automotive tire ,Auto part",Ring,Dark Gray,Ring,5+,"Silver, Black titanium, Diamond",N,Men,Product
5993807,David Yurman,IMAGE,106554475,Static_NAT_1200x1200_Two-Row-Bands_Men's-Bands_Product_NA_Ring_EN,DAVID Y URMAN SHOP NOW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.864949256,"Fashion accessory ,Text","Men's Band, Stone",Dark Gray,Ring,2,Gold,N,Men,Product
5993807,David Yurman,IMAGE,106554739,Static_BAN_300x600_Lanai-Engagement-Ring-&-Band_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN 、 LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x600,DISCOVER WEDDING,NA,NA,NA,0.890130818,Text,"Engagement Ring, Stone, Flower",White,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554745,Static_BAN_970x250_Bands_Women's-Wedding_Product_NA_Ring_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,970x250,SHOP WEDDING,NA,NA,NA,0.907399575,"Jewellery ,Diamond ,Fashion accessory",Women's Wedding Band,White,Ring,5,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106554754,Static_BAN_300x600_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVID YURMAN,DAVID YURMAN,300x600,N/A,NA,NA,NA,0.924807719,"Fashion accessory ,Jewellery ,Body jewelry ,Turquoise ,Aqua ,Gemstone ,Turquoise","Ring, Turquoise, Diamond",Light Brown,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106554757,Static_BAN_970x250_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN SHOP NOw,DAVID YURMAN SHOP NOW,970x250,SHOP NOW,NA,NA,NA,0.933996275,"Jewellery ,Fashion accessory ,Pendant ,Locket","Necklace, Pendant",Light Brown,Necklace,1,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106554760,Static_BAN_300x250_Two-Row-Bands_Men's-Bands_Product_NA_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.852487862,Text,"Men's Band, Stone",Dark Gray,Ring,2,Gold,N,Men,Product
5993807,David Yurman,IMAGE,106554766,Static_BAN_300x600_DY-Faceted-Bands_Men's-Bands_Product_Faceted_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x600,SHOP NOW,NA,NA,NA,0.851750612,Fashion accessory,Ring,Black,Ring,5,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106554778,Static_NAT_1200x1200_Chevron-Bands_Men's-Bands_Product_Chevron_Ring_EN,DAVID Y URMAN SH OP NOW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.892815545,"Ring ,Fashion accessory ,Jewellery ,Engagement ring","Bracelet, Marble",Dark Gray,Bracelet,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106555273,Static_BAN_970x250_Lanai-Engagement-Ring-&-Band_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,970x250,DISCOVER WEDDING,NA,NA,NA,0.931649148,"White ,Petal","Engagement Ring, Stone, Flower",White,Ring,1,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106555282,Static_BAN_728x90_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,728x90,SHOP NOW,NA,NA,NA,0.955088158,"Jewellery ,Body jewelry ,Fashion accessory","Necklace, Pendant",Light Brown,Necklace,5,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106555294,Static_NAT_300x300_Multi-Chatelaine-Rings_Women_Product_CableCollectibles_Ring_EN,DAVID YURMAN SHOP Now,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.936017931,"Jewellery ,Fashion accessory ,Body jewelry ,Turquoise ,Gemstone ,Turquoise ,Aqua","Ring, Turquoise, Diamond",Pink,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106555312,Static_BAN_970x250_Multi-Tags_Men_Product_NA_Necklace_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,970x250,SHOP NOW,NA,NA,NA,0.911239028,"Pendant ,Fashion accessory ,Jewellery","Necklace, Pendant, Stone",Brown,Necklace,2,"Silver, Stainless Steel, Stone, Carbon, Wood",N,Men / Atlanta,Product
5993807,David Yurman,IMAGE,106555324,Static_NAT_300x300_Chevron-Bands_Men's-Bands_Product_Chevron_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.915458918,"Fashion accessory ,Ring ,Jewellery","Bracelet, Marble",Dark Gray,Bracelet,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106555327,Static_NAT_300x300_DY-Faceted-Bands_Men's-Bands_Product_Faceted_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.902982056,Ring,"Men's Band, Stone",Dark Gray,Ring,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106555468,Static_BAN_300x600_DY-Capri-Engagement-Ring_Women's-Wedding_Product_Capri_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x600,DISCOVER WEDDING,NA,NA,NA,0.927770555,"Jewellery ,Fashion accessory ,Body jewelry ,Gemstone ,Ring ,Blue ,Sapphire ,Engagement ring ,Diamond ,Pre-engagement ring","Ring, Gem",White,Ring,1,"Silver, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106555471,Static_BAN_300x600_Lanai-Engagement-Ring_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x600,DISCOVER WEDDING,NA,NA,NA,0.901600862,"Diamond ,Fashion accessory ,Jewellery ,Engagement ring ,Body jewelry",Engagement Ring,Pink,Ring,3,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106555474,Static_BAN_300x250_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVIDYURMAN SHOP N OW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.908048737,"Jewellery ,Fashion accessory ,Pendant ,Earrings ,Body jewelry","Necklace, Pendant",Light Brown,Necklace,2,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106555480,Static_BAN_300x600_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN OP OW,DAVID YURMAN,300x600,N/A,NA,NA,NA,0.922787726,"Jewellery ,Body jewelry ,Fashion accessory ,Necklace","Necklace, Pendant",Light Brown,Necklace,1,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106555486,Static_BAN_728x90_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,728x90,SHOP NOW,NA,NA,NA,0.936827719,"Jewellery ,Body jewelry ,Fashion accessory ,Gemstone ,Turquoise ,Turquoise","Ring, Turquoise, Gem",Light Brown,Ring,5,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106555495,Static_BAN_300x250_Multi-Tags_Men_Product_NA_Necklace_EN,DAVID YURMAN SHOP NoW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.907565951,"Pendant ,Fashion accessory ,Jewellery","Necklace, Pendant, Stone",Brown,Necklace,2,"Silver, Stainless Steel, Stone, Carbon, Wood",N,Men / Atlanta,Product
5993807,David Yurman,IMAGE,106555498,Static_BAN_300x250_Woven-&-Chevron-Bracelets-_Men_Product_NA_Bracelet_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.925463855,"Fashion accessory ,Jewellery","Bracelet, Stone",Dark Gray,Bracelet,2,"Silver, Leather",N,Men,Product
5993807,David Yurman,IMAGE,106555516,Static_NAT_1200x1200_Woven-&-Chevron-Bracelets_Men_Product_NA_Bracelet_EN,DAVID Y UR MAN SHOP NOW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.893232167,Fashion accessory,"Bracelet, Stone",Dark Gray,Bracelet,4,"Silver, Leather",N,Men,Product
5993807,David Yurman,IMAGE,106579457,Static_BAN_160x600_DY-Capri-Engagement-Ring_Women's-Wedding_Product_Capri_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDIN G,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,160x600,DISCOVER WEDDING,NA,NA,NA,0.924947304,"Jewellery ,Ring ,Fashion accessory ,Gemstone ,Engagement ring ,Blue ,Body jewelry ,Sapphire ,Pre-engagement ring ,Diamond","Ring, Gem",Pink,Ring,3,"Silver, Gem",N,Wedding,Product
5993807,David Yurman,IMAGE,106579460,Static_BAN_160x600_Lanai-Engagement-Ring_Women's-Wedding_Product_Lanai_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,160x600,DISCOVER WEDDING,NA,NA,NA,0.932269454,"Engagement ring ,Ring ,Diamond ,Body jewelry ,Jewellery ,Fashion accessory ,Pre-engagement ring",Engagement Ring,Pink,Ring,2,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106579463,Static_BAN_300x250_Bands_Women's-Wedding_Product_NA_Ring_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,300x250,SHOP WEDDING,NA,NA,NA,0.871516764,Jewellery,Women's Wedding Band,White,Ring,5+,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106579475,Static_BAN_300x250_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.938757403,"Jewellery ,Fashion accessory ,Body jewelry ,Gemstone ,Turquoise ,Turquoise ,Aqua","Ring, Turquoise, Diamond",Light Brown,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106579499,Static_BAN_160x600_Pave-Tag_Men_Product_ExoticStone_Necklace_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,160x600,SHOP NOW,NA,NA,NA,0.923032629,"Pendant ,Necklace ,Fashion accessory ,Jewellery ,Chain","Necklace, Pendant, Rock",Brown,Necklace,1,"Silver, Carbon",N,Men,Product
5993807,David Yurman,IMAGE,106579502,Static_BAN_300x250_Chevron-Bands_Men's-Bands_Product_Chevron_Ring_EN,DAVIDYURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.907671551,"Ring ,Fashion accessory ,Wedding ring ,Jewellery ,Engagement ring ,Wedding ceremony supply","Bracelet, Marble",Dark Gray,Bracelet,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106579508,Static_BAN_300x600_Chevron-Bands_Men's-Bands_Product_Chevron_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x600,SHOP NOW,NA,NA,NA,0.892244478,"Ring ,Fashion accessory ,Jewellery","Bracelet, Marble",Dark Gray,Bracelet,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106580351,Static_BAN_160x600_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,160x600,SHOP NOW,NA,NA,NA,0.923288733,"Jewellery ,Turquoise ,Fashion accessory ,Body jewelry ,Turquoise ,Gemstone","Ring, Turquoise, Gem",Light Brown,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106580357,Static_BAN_970x250_Multi-Chatelaine-Rings_Women_Product_Chatelaine_Ring_EN,DAVFD YURMAN P24.0,DAVID YURMAN SHOP NOW,970x250,SHOP NOW,NA,NA,NA,0.93511888,"Jewellery ,Fashion accessory ,Gemstone ,Turquoise ,Turquoise ,Aqua ,Body jewelry","Ring, Turquoise, Diamond",Light Brown,Ring,3,"Silver, Gold, Gem, Turquoise",N,Women,Product
5993807,David Yurman,IMAGE,106580363,Static_BAN_160x600_DY-Faceted-Bands_Men's-Bands_Product_Faceted_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,160x600,SHOP NOW,NA,NA,NA,0.860854328,Fashion accessory,"Men's Band, Stone",Dark Gray,Ring,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106580372,Static_NAT_300x300_Multi-Tags_Men_Product_NA_Necklace_EN,DAVIDYURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.888583943,"Pendant ,Fashion accessory ,Font ,Jewellery","Necklace, Pendant, Stone",Brown,Necklace,4,"Silver, Stainless Steel, Stone, Carbon, Wood",N,Men,Product
5993807,David Yurman,IMAGE,106580375,Static_NAT_300x300_Two-Row-Bands_Men's-Bands_Product_NA_Ring_EN,DAVID YURMAN SHOP NOW 0,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.888751149,Fashion accessory,"Men's Band, Stone",Dark Gray,Ring,2,Gold,N,Men,Product
5993807,David Yurman,IMAGE,106581623,Static_BAN_160x600_Bands_Women's-Wedding_Product_NA_NA_EN,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,DAVID YURMAN LOVE INSPIRES SHOP WEDDING,160x600,SHOP WEDDING,NA,NA,NA,0.884959847,"Diamond ,Fashion accessory ,Jewellery ,Engagement ring",Women's Wedding Band,White,Ring,5,"Silver, Diamond",N,Wedding,Product
5993807,David Yurman,IMAGE,106581626,Static_BAN_300x250_DY-Capri-Engagement-Ring_Women's-Wedding_Product_Capri_Ring_EN,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,DAVID YURMAN LOVE INSPIRES DISCOVER WEDDING,300x250,DISCOVER WEDDING,NA,NA,NA,0.945287128,"Green ,Jewellery ,Emerald ,Fashion accessory ,Gemstone ,Yellow",Engagement Ring,White,Ring,2,"Silver, Gem",N,Wedding,Product
5993807,David Yurman,IMAGE,106581632,Static_BAN_160x600_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN HOP NOW,DAVID YURMAN SHOP NOW,160x600,SHOP NOW,NA,NA,NA,0.939858213,"Jewellery ,Earrings ,Fashion accessory ,Body jewelry","Necklace, Pendant",Light Brown,Necklace,1,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106581647,Static_NAT_300x300_Gold-Cable-Collectibles-Necklaces_Women_Product_CableCollectibles_Necklace_EN,DAVI D YURMAN SHOP NOw,DAVID YURMAN SHOP NOW,300x300,SHOP NOW,NA,NA,NA,0.942857966,"Jewellery ,Earrings ,Body jewelry ,Fashion accessory","Necklace, Pendant",White,Necklace,4,"Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,106581653,Static_BAN_300x250_DY-Faceted-Bands_Men's-Bands_Product_Faceted_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,300x250,SHOP NOW,NA,NA,NA,0.925294101,Product,Ring,Black,Ring,5,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106581668,Static_BAN_300x600_Multi-Tags_Men_Product_NA_Necklace_EN,DAVID YURMAN SHOP N OW,DAVID YURMAN SHOP NOW,300x600,SHOP NOW,NA,NA,NA,0.901538243,"Pendant ,Fashion accessory ,Necklace ,Chain ,Jewellery ,Locket","Necklace, Pendant, Stone",Brown,Necklace,2,"Silver, Gold, Diamond, Carbon",N,Men / Atlanta,Product
5993807,David Yurman,IMAGE,106581680,Static_BAN_728x90_Woven-&-Chevron-Bracelets-_Men_Product_NA_Bracelet_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,728x90,SHOP NOW,NA,NA,NA,0.903409223,"Body jewelry ,Jewellery ,Fashion accessory","Bracelet, Stone",Dark Gray,Bracelet,2,"Silver, Leather",N,Men,Product
5993807,David Yurman,IMAGE,106581683,Static_BAN_970x250_Rose-Gold-&-Gold-Multi-Bands_Men's-Bands_Product_NA_Ring_EN,DAVID YURMAN SHOP NOW,DAVID YURMAN SHOP NOW,970x250,SHOP NOW,NA,NA,NA,0.882833302,Product,"Men's Band, Stone",Dark Gray,Ring,5+,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,106581689,Static_NAT_1200x1200_Multi-Tags_Men_Product_NA_Bracelet_EN,DAVID YUR MAN SHOP NOW,DAVID YURMAN SHOP NOW,1200x1200,SHOP NOW,NA,NA,NA,0.890280619,"Pendant ,Font ,Fashion accessory ,Jewellery","Necklace, Pendant, Stone",Brown,Necklace,4,"Silver, Stainless Steel, Stone, Carbon, Wood",N,Men,Product
5993807,David Yurman,IMAGE,107970216,Static_BAN_160x600_Cable-Collectibles-Pendants_Women_Product_CableCollectibles_Necklace_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,160x600,SHOP HOLIDAY GIFTS,NA,NA,NA,0.938256417,"Necklace ,Pendant ,Jewellery ,Body jewelry ,Locket ,Fashion accessory ,Chain","Necklace, Pendant, Ice, Chain",White,Necklace,4,"Gold, Gem",N,Women / Atlanta,Product
5993807,David Yurman,IMAGE,107971536,Static_BAN_1300x287_Albion-Turquoise-Pendant-Necklace_Women_Product_Albion_Necklace_EN,DAVID YUR MAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,1300x287,SHOP HOLIDAY GIFTS,NA,NA,NA,0.943406701,"Pendant ,Locket ,Fashion accessory ,Jewellery","Necklace, Pendant, Ice, Chain",White,Necklace,4,"Silver, Gold, Turquoise",N,Women / Atlanta,Product
5993807,David Yurman,IMAGE,107971554,Static_BAN_1600x145_Renaissance-Bracelet_Women_Product_DYRenaissance_Bracelet_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,1600x145,SHOP HOLIDAY GIFTS,NA,NA,NA,0.903881441,"Ring ,Jewellery ,Fashion accessory ,Diamond ,Engagement ring ,Gold",Ring,White,Ring,3,"Gold, Diamond",N,Women,Product
5993807,David Yurman,IMAGE,107971566,Static_BAN_300x250_Stax-Cuff-and-Ring_Women_Product_Stax_Multi_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x250,SHOP HOLIDAY GIFTS,NA,NA,NA,0.880017936,"Ring ,Jewellery ,Fashion accessory ,Metal","Bracelet, Ring",Beige,"Bracelet, Ring",3,"Silver, Gold",N,Women / Atlanta,Product
5993807,David Yurman,IMAGE,107971572,Static_BAN_300x250_Women's-Gold-and-Silver-Rings_Women_Product_NA_Ring_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x250,SHOP HOLIDAY GIFTS,NA,NA,NA,0.933339417,Food,Ring,Light Brown,Ring,3,"Silver, Gold",N,Women,Product
5993807,David Yurman,IMAGE,107971584,Static_BAN_728x90_Cable-Collectibles-Pendants_Women_Product_CableCollectibles_Necklace_EN,"DAVID YURMAN "" 宣 SHOP HOLIDAY GIFTS",DAVID YURMAN SHOP HOLIDAY GIFTS,728x90,SHOP HOLIDAY GIFTS,NA,NA,NA,0.936824784,"Jewellery ,Fashion accessory ,Body jewelry ,Earrings","Necklace, Pendant, Ice, Chain",White,Necklace,4,"Gold, Gem",N,Women / Atlanta,Product
5993807,David Yurman,IMAGE,107971650,Static_BAN_300x250_Men's-Bands_Men_Product_NA_Ring_EN,DAVIDYURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x250,SHOP HOLIDAY GIFTS,NA,NA,NA,0.868125081,Ring,"Men's Band, Stone",Dark Gray,Ring,2,"Silver, Gold",N,Men,Product
5993807,David Yurman,IMAGE,107971668,Static_BAN_300x600_Men's-Pendants-and-Rings_Men_Product_NA_Multi_EN,DAVIDYURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x600,SHOP HOLIDAY GIFTS,NA,NA,NA,0.892484069,"Pendant ,Fashion accessory ,Jewellery ,Chain ,Necklace","Necklace, Pendant, Stone",Brown,Necklace,2,"Silver, Gold",N,Men / Atlanta,Product
5993807,David Yurman,IMAGE,107971686,Static_BAN_728x90_Southwest-Signet-Ring_Men_Product_Southwest_Ring_EN,DAVIDYURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,728x90,SHOP HOLIDAY GIFTS,NA,NA,NA,0.954841554,"Photograph ,White","Ring, Stone",Gray,Ring,1,"Gold, Stone",N,Men,Product
5993807,David Yurman,IMAGE,107971752,Static_BAN_1300x287_Albion-Rings_Women_Product_Albion_Ring_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,1300x287,SHOP HOLIDAY GIFTS,NA,NA,NA,0.910366803,"Automotive lighting ,Product",Ring,White,Ring,4,"Silver, Gem, Diamond",N,Women,Product
5993807,David Yurman,IMAGE,107971773,Static_BAN_1600x145_Tides-Rings_Women_Product_Tides_Ring_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,1600x145,SHOP HOLIDAY GIFTS,NA,NA,NA,0.900298595,"Ring ,Jewellery ,Fashion accessory ,Yellow ,Engagement ring","Ring, Gem",White,Ring,3,"Silver, Gold, Gem",N,Women,Product
5993807,David Yurman,IMAGE,107971779,Static_BAN_300x250_Albion-Rings_Women_Product_Albion_Ring_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x250,SHOP HOLIDAY GIFTS,NA,NA,NA,0.875021189,"Fashion accessory ,Jewellery","Ring, Ice",White,Ring,2,"Silver, Gem",N,Women / Atlanta,Product
5993807,David Yurman,IMAGE,107971782,Static_BAN_300x250_Albion-Turquoise-Pendant-Necklace_Women_Product_Albion_Necklace_EN,DAVID YURMAN SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,300x250,SHOP HOLIDAY GIFTS,NA,NA,NA,0.939184225,"Pendant ,Body jewelry ,Fashion accessory ,Jewellery ,Locket","Necklace, Pendant, Ice, Chain",White,Necklace,4,"Silver, Gold, Turquoise",N,Women / Atlanta,Product
