Week,Partner,Campaign.Name,Campaign_Type,CTA,Creative_Message,Product,Audience,Theme,Background Color,Material,Person,Size,Product_Count,OCR_Accuracy,Imp,Visits,CTR,IVR,CPR
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Pearl",N,300x1050,2,1,2005,0,0.002493766,NA,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off Black,"Silver, Gold",N,300x1050,3,1,1910,0,0.001570681,NA,NA
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off Black,"Silver, Gold",N,300x1050,3,1,1888,5,0.001588983,0.4,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off Black,"Silver, Gold",N,300x1050,3,1,2035,0,0.000982801,NA,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off Black,"Silver, Gold",N,300x1050,3,1,1865,0,0.000536193,NA,NA
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,57169,22,0.001276916,0.5,0
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,1493,2,0,0,NA
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,38879,15,0.001440366,0.066666667,NA
4/29/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,39491,20,0.0013674,0.45,NA
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,296771,171,0.000825552,0.502923977,Inf
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,1303,0,0.00076746,NA,NA
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,35735,13,0.001035399,0.307692308,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,1504,1,0.000664894,0,NA
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,1639,3,0.001830384,1,NA
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,342903,243,0.000904046,0.497942387,Inf
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,163545,124,0.001045584,0.483870968,Inf
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,0.5,172402,108,0.000962866,0.490740741,Inf
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,733,0,0,NA,NA
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,14321,11,0.000768103,0.454545455,Inf
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,22338,15,0.000805802,0.4,Inf
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,868,3,0.003456221,0.666666667,NA
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,9826,8,0.001323021,0.75,Inf
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,19649,22,0.001679475,0.454545455,Inf
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,934,1,0.001070664,1,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,"Earring, Ring",Women,Product,Off White,"Silver, Gold",N,300x600,4,1,735,0,0,NA,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,3,1,937,1,0.002134472,1,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,3,1,950,0,0,NA,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,3,1,1054,2,0.001897533,0,NA
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,3,1,145,3,0.013793103,0.333333333,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x100,0,1,36303,20,0.000716194,0.15,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x100,0,1,41246,38,0.001163749,0.210526316,NA
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x100,0,1,47822,18,0.000690059,0.055555556,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x100,0,1,39332,17,0.000788162,0.294117647,0
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,2,1,1003,0,0.001994018,NA,NA
4/15/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,2,1,127,0,0,NA,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,2,1,920,0,0,NA,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Gold, Turquoise, Gem",N,300x1050,2,1,1009,0,0.00099108,NA,NA
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,17015,8,0.000528945,0.125,NA
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,848,0,0,NA,NA
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,373158,314,0.001873201,0.111464968,2.559935897
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,345319,172,0.001169933,0.11627907,Inf
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,496290,462,0.001799351,0.106060606,2.843854701
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,41498,33,0.001349463,0.242424242,NA
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,Women,Other,Off Black,Nothing,N,320x50,0,1,561874,558,0.001996889,0.116487455,Inf
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,478,0,0,NA,NA
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,10995,4,0.000454752,0.25,NA
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,125455,222,0.003531147,0.18018018,0.538608845
4/29/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,14413,4,0.000485673,0.25,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,530,1,0,1,NA
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,18871,3,0.00079487,0,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,542,1,0.001845018,1,NA
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,18879,6,0.000529689,0.166666667,NA
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,126862,206,0.003097854,0.233009709,Inf
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,24996,29,0.002520403,0.206896552,Inf
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,81846,90,0.002284779,0.211111111,Inf
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,19264,5,0.000519103,0.4,Inf
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,4647,2,0.001075963,1,Inf
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,19733,7,0.000608118,0.285714286,Inf
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,12881,4,0.000310535,0.25,Inf
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,8578,3,0.000233155,0,NA
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,15437,2,0.000453456,0,NA
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,11868,3,0.000589821,0,NA
4/29/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,9953,3,0.000401889,0,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,3,1,510,0,0.003921569,NA,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,3,1,483,1,0.004140787,0,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,3,1,470,0,0,NA,NA
4/29/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,14246,4,0.000701951,0.25,NA
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,18815,5,0.000744087,0.2,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,513,0,0.001949318,NA,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,558,0,0,NA,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,473,0,0,NA,NA
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,24845,29,0.002575971,0.24137931,Inf
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,82250,86,0.002079027,0.162790698,Inf
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,126623,174,0.00295365,0.235632184,Inf
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,126124,185,0.003544131,0.205405405,Inf
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,19258,8,0.000675044,0.375,NA
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,728x90,1,1,10905,5,0.000550206,0,NA
4/22/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,12943,7,0.000695357,0.571428571,Inf
5/6/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,19219,10,0.000728446,0.4,Inf
4/22/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,15240,1,0.00019685,0,NA
4/29/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,19854,6,0.000604412,0.166666667,Inf
5/6/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,12026,4,0.000415766,0,0
4/15/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,8606,1,0.000348594,0,NA
4/15/2018,XAXIS,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,4534,1,0.000441112,0,Inf
4/29/2018,UNDERTONE,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,1,1,10060,2,0.000695825,0,NA
4/22/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,5,1,466,0,0,NA,NA
5/6/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,5,1,474,1,0.002109705,0,NA
4/29/2018,WHO WHAT WEAR,DAV_MTH_200,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,970x250,5,1,503,0,0,NA,NA
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Silver, Gem, Pearl",N,300x250,6,1,25416,29,0.00133774,0.103448276,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Off White,"Gold, Diamond, Gem",N,160x600,2,1,13225,0,0.00120983,NA,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,White,"Silver, Gem",N,728x90,3,1,6973,7,0.000286821,0.285714286,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Black,"Silver, Leather",N,300x250,1,1,11688,12,0.000855578,0.416666667,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,3,1,12870,12,0.001398601,0.25,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,1,1532,3,0.001305483,0.333333333,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,728x90,1,1,7103,4,0.000703928,0.25,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Black,"Silver, Gold, Leather",N,300x250,1,1,11862,12,0.001180239,0.416666667,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,Off White,"Silver, Gold, Gem",N,300x250,2,1,12714,10,0.001101148,0.1,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Women,Product,White,"Silver, Gold, Gem",N,300x600,4,1,1429,1,0,0,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x600,3,1,742,1,0.001347709,0,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Off White,"Silver, Gold, Gem",N,300x600,3,0.6,1420,2,0.000704225,0,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,0.4,11886,13,0.001346121,0.769230769,0.014954096
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x600,2,1,766,2,0.001305483,0,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Black,Nothing,N,728x90,0,0.75,21207,8,0.000471542,0.375,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone, Carbon",N,160x600,2,1,6563,4,0.001218955,0.75,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Black,"Silver, Gold, Leather",N,300x600,1,0.272727273,1594,3,0.001254705,0.666666667,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Watch,Men,Product,Black,"Silver, Gold, Leather",N,160x600,1,0.5,6560,1,0.000457317,0,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,320x50,0,1,12721,13,0.001100542,0.153846154,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Black,Nothing,N,300x50,0,1,4106,6,0.00121773,0.166666667,Inf
4/22/2018,XAXIS,DAV_GRA_102,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,2,0.4,11927,15,0.001257651,0.466666667,Inf
6/10/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Off White,"Gold, Silver",N,300x600,3,1,5175,4,0.000966184,0.75,Inf
6/3/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Off White,"Gold, Silver",N,300x600,3,1,5960,2,0.000838926,0,Inf
5/20/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Off White,"Gold, Silver",N,300x600,3,1,6963,5,0.000718081,0.6,Inf
5/27/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Off White,"Gold, Silver",N,300x600,3,1,5506,3,0.00054486,0,Inf
5/20/2018,UNDERTONE,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,800,1,0.00125,0,NA
5/27/2018,UNDERTONE,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,941,0,0.001062699,NA,NA
5/20/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,233774,207,0.001219126,0.415458937,0.073369478
6/10/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,211554,186,0.001162824,0.387096774,0.051689838
6/10/2018,UNDERTONE,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,25946,13,0.001002081,0.461538462,NA
6/3/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,216007,199,0.001208294,0.386934673,0.06634078
5/27/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,206357,212,0.001259952,0.481132075,0.095570604
6/3/2018,UNDERTONE,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Off Black,"Silver, Stainless Steel, Stone",N,300x250,3,1,173,1,0.005780347,1,NA
6/10/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,0.625,67120,37,0.000730036,0.081081081,1.754189886
5/27/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,0.625,158467,78,0.000750945,0.141025641,Inf
6/3/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,0.625,94649,86,0.000950882,0.093023256,Inf
5/20/2018,XAXIS,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,0.625,129838,82,0.000993546,0.158536585,Inf
5/27/2018,UNDERTONE,DAV_FTH_100,Brand,SHOP NOW,DAVID YURMAN SHOP NOW,Nothing,ALL,Other,Off Black,Nothing,N,300x50,0,0.625,56904,54,0.001458597,0.166666667,NA
