Week,Partner,Campaign,CTA,Creative_Message,Product,Audience,Theme,Background_Color,Material,Person,Size,Campaign_Type,Creative_Audience,Product_Count,Imp,Clicks,LP_Conversions,Visits,I_Visits,Orders,Revenue
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Diamond",N,300x250,Brand,Wedding,2,1316896,817,497,321,93,3,1395
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Gem",N,300x250,Brand,Wedding,3,0,0,508,326,97,4,1635
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),,,,,,,,,300x250,Brand,,,1316231,860,NA,0,0,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,728x90,Brand,Geo,4,110942,105,54,52,10,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Earring,Women,Product,White,"Gold, Diamond",N,728x90,Brand,Women,1,109998,87,47,32,5,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women,Product,White,"Gold, Diamond",N,728x90,Brand,Women,1,110694,84,52,31,5,3,2040
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women / Atlanta,Product,Pink,"Silver, Diamond, Gem",N,728x90,Brand,Geo,1,0,0,53,34,6,1,1200
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women,Product,White,"Silver, Gold, Gem",N,728x90,Brand,Women,3,110792,107,57,38,10,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Men,Product,Gray,"Black titanium, Carbon, Stone",N,300x250,Brand,Men,2,2,1,NA,6,1,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Gray,"Gold, Carbon",N,300x250,Brand,Geo,2,1,0,7,0,0,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Gray,"Silver, Stainless Steel, Gem",N,300x250,Brand,Geo,2,0,0,4,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Dark Gray/White,"Silver, Stainless Steal, Stone, Gold",N,160x600,Brand,Men,5,11919,8,3,2,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Silver, Stainless Steal, Stone",N,160x600,Brand,Men,5+,11807,14,6,3,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Bracelet,Men,Product,Gray,"Silver, Gold, Gem",N,160x600,Brand,Men,2,12040,7,3,3,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Brand,Men,2,11772,9,2,1,0,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Brown,"Silver, Gold, Diamond, Carbon",N,160x600,Brand,Men,2,11781,6,3,2,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Gray,"Gold, Stone",N,728x90,Brand,Men,1,42161,6,13,3,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,728x90,Brand,Men,2,42075,5,11,5,1,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Bracelet,Men,Product,Gray,"Silver, Carbon",N,728x90,Brand,Men,1,41912,5,6,2,1,1,1445
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Brown,"Silver, Gold",N,300x600,Brand,Geo,2,31658,43,30,26,10,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Sterling Silver, Stone",N,300x600,Brand,Men,5,31292,35,15,13,7,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Silver, Stainless Steel, Carbon, Gem",N,300x600,Brand,Men,4,31413,34,30,24,7,1,395
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x600,Brand,Men,2,31276,40,26,18,7,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Dark Gray/White,"Silver, Stainless Steal, Stone, Gold",N,300x600,Brand,Men,5,31272,35,22,18,7,1,1320
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Gray,"Black titanium, Carbon, Stone",N,300x600,Brand,Men,2,31274,50,27,29,9,0,0
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Bracelet,Men,Product,Gray,"Silver, Gold, Diamond",N,300x600,Brand,Men,4,31453,45,23,21,5,0,0
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),,,,,,,,,1200x1200,Brand,,,36228,16,NA,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Gem",N,300x600,Brand,Wedding,3,0,0,134,106,37,1,1200
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),,,,,,,,,300x600,Brand,,,275678,295,NA,0,0,0,0
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Brand,Men,2,9847,6,16,4,2,0,0
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Men,Product,Gray,"Black titanium, Carbon, Stone",N,300x250,Brand,Men,2,9810,8,15,5,2,0,0
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Silver, Stainless Steal, Stone",N,300x250,Brand,Men,5,9770,4,15,1,0,0,0
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Gray,"Gold, Carbon",N,300x250,Brand,Geo,2,9593,7,11,2,1,0,0
12/9/2018,UNDERTONE,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Gray,"Silver, Stainless Steel, Gem",N,300x250,Brand,Geo,2,9552,4,9,2,1,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,"Bracelet, Ring",Women / Atlanta,Product,Beige,"Silver, Gold",N,300x250,Brand,Geo,3,485024,377,181,198,83,1,775
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women,Product,Light Brown,"Silver, Gold",N,300x250,Brand,Women,3,0,0,202,239,59,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women / Atlanta,Product,White,"Silver, Gem",N,300x250,Brand,Geo,2,484092,360,182,201,70,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Silver, Gold, Turquoise",N,300x250,Brand,Geo,4,483319,391,198,232,54,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Silver, Gold, Diamond, Gem",N,300x250,Brand,Geo,4,0,0,211,241,59,1,950
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women / Atlanta,Product,Pink,"Gold, Diamond, Gem",N,300x250,Brand,Geo,2,0,0,201,228,69,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Turquoise, Gold",N,300x250,Brand,Geo,1,0,0,273,249,82,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP GIFTS,DAVID YURMAN SHOP GIFTS,Ring,Women,Product,Pink,"Silver, Gold, Gem",N,300x250,Brand,Women,3,484177,358,NA,0,0,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,160x600,Brand,Geo,4,57336,55,28,26,8,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,160x600,Brand,Geo,4,57823,55,34,23,4,1,975
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women,Product,White,"Turquoise, Gold",N,160x600,Brand,Women,1,57267,63,49,39,9,2,1900
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,White,"Silver, Gem",N,160x600,Brand,Men,1,57251,46,30,16,3,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women,Product,Pink,"Silver, Diamond, Gem",N,160x600,Brand,Women,3,0,0,25,20,6,1,295
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),,,,,,,,,160x600,Brand,,,57415,43,NA,0,0,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women / Atlanta,Product,White,"Silver, Diamond, Gem",N,300x600,Brand,Geo,4,186565,342,182,155,56,3,3125
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP GIFTS,DAVID YURMAN SHOP GIFTS,Bracelet,Women,Product,Light Brown,"Silver, Gold, Gem",N,300x600,Brand,Women,3,0,0,172,159,23,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Turquoise, Gold",N,300x600,Brand,Geo,1,185792,298,184,145,36,1,395
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,"Bracelet, Ring",Women / Atlanta,Product,Beige,"Silver, Diamond",N,300x600,Brand,Geo,3,186110,317,171,134,52,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Women,Product,Pink,"Silver, Diamond, Gem",N,300x600,Brand,Women,3,186032,297,176,164,48,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women,Product,Brown,"Silver, Gold",N,300x600,Brand,Women,2,0,0,285,240,141,2,2550
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x600,Brand,Geo,4,185696,331,184,170,50,0,0
12/9/2018,XAXIS,DAV_HOL_218 (Women's Holdiay),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,300x600,Brand,Geo,4,185194,362,220,216,74,1,425
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Brand,Men,2,261427,310,149,145,61,1,970
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY,DAVID YURMAN SHOP HOLIDAY,Ring,Men,Product,Gray,"Black titanium, Carbon, Stone",N,300x250,Brand,Men,2,261562,329,183,168,58,4,5425
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Silver, Stainless Steal, Stone",N,300x250,Brand,Men,5,262254,249,103,103,22,1,895
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men / Atlanta,Product,Gray,"Gold, Carbon",N,300x250,Brand,Geo,2,260679,317,177,169,54,3,870
12/9/2018,XAXIS,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Gray,"Silver, Stainless Steel, Gem",N,300x250,Brand,Geo,2,261680,299,150,140,27,3,1845
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men / Atlanta,Product,Brown,"Silver, Gold",N,300x600,Brand,Geo,2,5188,13,9,10,7,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Sterling Silver, Stone",N,300x600,Brand,Men,5,5119,6,4,3,2,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Gray,"Silver, Stainless Steel, Carbon, Gem",N,300x600,Brand,Men,4,5100,4,5,4,1,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Dark Gray,"Silver, Gold",N,300x600,Brand,Men,2,5079,8,NA,7,2,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Men,Product,Dark Gray/White,"Silver, Stainless Steal, Stone, Gold",N,300x600,Brand,Men,5,5305,6,14,10,6,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Ring,Men,Product,Gray,"Black titanium, Carbon, Stone",N,300x600,Brand,Men,2,5161,6,9,3,1,0,0
12/9/2018,HYPEBEAST,DAV_HLD_418 (Men's Holiday),SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Bracelet,Men,Product,Gray,"Silver, Gold, Diamond",N,300x600,Brand,Men,4,4993,15,10,7,4,0,0
12/9/2018,XAXIS,DAV_HLD_518 (Wedding Holiday),DISCOVER WEDDING,DAVID YURMAN DISCOVER WEDDING,Ring,Wedding,Product,White,"Silver, Gem",N,160x600,Brand,Wedding,2,816580,1002,501,465,129,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Women / Atlanta,Product,White,"Gold, Diamond, Gem",N,300x250,Brand,Geo,4,152747,75,27,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Men / Atlanta,Product,White,"Gold, Carbon",N,300x250,Brand,Geo,2,136605,106,52,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Men / Atlanta,Product,Gray,"Black titanium, Carbon, Stone",N,300x250,Brand,Geo,2,153693,156,59,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Women / Atlanta,Product,White,"Silver, Gold, Turquoise",N,300x250,Brand,Geo,4,153299,107,44,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Men / Atlanta,Product,Gray,"Silver, Stainless Steel, Gem",N,300x250,Brand,Geo,2,153337,94,36,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Women,Product,Light Brown,"Silver, Gold",N,300x250,Brand,Women,3,153225,123,44,0,0,1,1370
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Men / Atlanta,Product,Gray,"Stainless Steal, Silver, Stone",N,300x250,Brand,Geo,4,135521,100,45,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Women / Atlanta,Product,White,"Stainless Steel, Silver, Stone",N,300x250,Brand,Geo,3,137190,74,37,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Women / Atlanta,Product,White,"Silver, Gold, Diamond, Gem",N,300x250,Brand,Geo,5+,153824,117,70,0,0,1,650
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,"Bracelet, Ring",Women / Atlanta,Product,White,"Silver, Gold",N,300x250,Brand,Geo,3,136855,83,31,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Women / Atlanta,Product,White,"Silver, Diamond, Gem",N,300x250,Brand,Geo,3,136043,92,46,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Men / Atlanta,Product,Dark Gray,"Black titanium, Carbon, Stone",N,300x250,Brand,Geo,2,136519,106,56,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,"Bracelet, Ring",Women / Atlanta,Product,White,Silver,N,300x250,Brand,Geo,2,17186,23,10,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Women / Atlanta,Product,White,"Turquoise, Gold",N,300x250,Brand,Geo,1,17094,15,7,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Men / Atlanta,Product,Gray,Gold,N,300x250,Brand,Geo,2,17111,19,14,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Men,Product,Black,"Black titanium, Carbon, Stone",N,300x250,Brand,Men,3,17052,14,8,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Necklace,Men / Atlanta,Product,Gray,"Silver, Stainless Steal, Stone",N,300x250,Brand,Geo,5,17064,13,8,0,0,0,0
12/9/2018,XAXIS,DAV_HLD_918 (Leasing),STORE LOCATOR,DAVID YURMAN LENOX SQUARE MALL STORE LOCATOR,Ring,Women / Atlanta,Product,White,"Silver, Diamond, Gem",N,300x250,Brand,Geo,2,16996,11,0,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Gold",N,300x250,Performance,Men,2,46515,40,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Light Brown,"Gold, Gem",N,160x600,Performance,Women,5,4646,0,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Light Brown,"Silver, Gold, Gem, Turquoise",N,300x250,Performance,Women,3,70546,108,NA,0,0,0,0
12/9/2018,RON,Default Campaign,N/A,DAVID YURMAN,Ring,Women,Product,Light Brown,"Silver, Gold, Gem, Turquoise",N,300x600,Performance,Women,3,28529,29,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Gold",N,160x600,Performance,Men,2,50919,36,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,Gold,N,300x250,Performance,Men,2,44474,42,NA,0,0,0,0
12/9/2018,RON,Default Campaign,,,,,,,,,300x600,Performance,,,74555,90,NA,28,13,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men,Product,Brown,"Silver, Stainless Steel, Stone, Carbon, Wood",N,300x250,Performance,Men,4,143445,247,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Dark Gray,"Silver, Black titanium, Diamond",N,160x600,Performance,Men,5+,47939,45,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Black,"Silver, Gold",N,300x600,Performance,Men,5,0,0,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Women,Product,Light Brown,"Gold, Gem",N,728x90,Performance,Women,5,140824,253,NA,0,0,0,0
12/9/2018,RON,Default Campaign,,,,,,,,,728x90,Performance,,,215428,266,NA,32,5,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Leather",N,300x250,Performance,Men,2,152001,292,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Gold",N,300x600,Performance,Men,2,17880,14,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Women,Product,Light Brown,"Silver, Gold, Gem, Turquoise",N,160x600,Performance,Women,3,10493,3,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Ring,Men,Product,Black,"Silver, Gold",N,300x250,Performance,Men,5,44700,54,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Necklace,Men / Atlanta,Product,Brown,"Silver, Gold, Diamond, Carbon",N,300x600,Performance,Geo,2,44429,57,NA,0,0,0,0
12/9/2018,RON,Default Campaign,SHOP NOW,DAVID YURMAN SHOP NOW,Bracelet,Men,Product,Dark Gray,"Silver, Leather",N,728x90,Performance,Men,2,34436,36,NA,0,0,0,0
12/9/2018,RON,Default Campaign,,,,,,,,,160x600,Performance,,,65353,52,NA,30,10,0,0
12/9/2018,RON,Default Campaign,,,,,,,,,300x250,Performance,,,75536,90,NA,36,11,0,0
12/9/2018,SPON,2018_DYM_COR_Clique_Women's_Program,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,"Bracelet, Ring",Women / Atlanta,Product,Beige,"Silver, Gold",N,300x250,Performance,Geo,3,3719,5,NA,0,0,0,0
12/9/2018,SPON,Default Campaign,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,"Bracelet, Ring",Women / Atlanta,Product,Beige,"Silver, Gold",N,300x250,Performance,Geo,3,1000,0,NA,0,0,0,0
12/9/2018,SPON,Default Campaign,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,728x90,Performance,Geo,4,3531,2,NA,0,0,0,0
12/9/2018,SPON,2018_DYM_COR_Clique_Women's_Program,SHOP HOLIDAY GIFTS,DAVID YURMAN SHOP HOLIDAY GIFTS,Necklace,Women / Atlanta,Product,White,"Gold, Gem",N,728x90,Performance,Geo,4,3472,0,NA,0,0,0,0
